CREDIT_LIMIT,NUM_TRANSACTIONS,TOTAL_VOLUME,TOTAL_VALUE,AVG_PRICE,ACCOUNT_ID,CLUSTER
0.1296182704419426,0.3941124547615133,0.1441598688239628,-0.1661457824710235,-0.3434151373862891,328304,0
0.1296182704419426,0.3941124547615133,0.1441598688239628,-0.1661457824710235,-0.3434151373862891,328304,0
0.1296182704419426,0.7690394470946832,0.5679963904546036,-0.0581149504077982,-0.219916948289463,487188,0
0.1296182704419426,0.7690394470946832,0.5679963904546036,-0.0581149504077982,-0.219916948289463,487188,0
0.1296182704419426,0.7690394470946832,0.5679963904546036,-0.0581149504077982,-0.219916948289463,487188,0
0.1296182704419426,-0.0489830816322329,-0.1961777885830142,-0.704867477183177,-0.8543500245337139,910579,0
0.1296182704419426,-0.0489830816322329,-0.1961777885830142,-0.704867477183177,-0.8543500245337139,910579,0
0.1296182704419426,1.484809159730735,1.417139794304746,-0.1641310116028901,-0.6509688652246463,260499,0
0.1296182704419426,1.484809159730735,1.417139794304746,-0.1641310116028901,-0.6509688652246463,260499,0
0.1296182704419426,1.484809159730735,1.417139794304746,-0.1641310116028901,-0.6509688652246463,260499,0
0.1296182704419426,-0.9692584264500136,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949,2
0.1296182704419426,-0.9692584264500136,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949,2
0.1296182704419426,-0.9692584264500136,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949,2
0.1296182704419426,-0.9692584264500136,-1.0927725067363554,-0.745953121342616,-0.6494461526165878,668949,2
0.1296182704419426,0.1214382785192079,0.1503530005208247,-0.5901176510825615,-0.8086725285573475,976027,0
0.1296182704419426,0.1214382785192079,0.1503530005208247,-0.5901176510825615,-0.8086725285573475,976027,0
0.1296182704419426,-0.1171516256928092,-0.2067955537569556,-0.6448986687652756,-0.8504663149169861,135185,2
0.1296182704419426,-0.1171516256928092,-0.2067955537569556,-0.6448986687652756,-0.8504663149169861,135185,2
0.1296182704419426,-0.1171516256928092,-0.2067955537569556,-0.6448986687652756,-0.8504663149169861,135185,2
0.1296182704419426,-0.1171516256928092,-0.2067955537569556,-0.6448986687652756,-0.8504663149169861,135185,2
0.1296182704419426,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583,1
0.1296182704419426,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583,1
0.1296182704419426,1.1098821673975647,1.254587026900243,2.8820579200610985,1.374821104857441,370583,1
0.1296182704419426,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466,0
0.1296182704419426,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466,0
0.1296182704419426,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466,0
0.1296182704419426,1.4166406156701583,1.5512339696667767,0.3642892905891801,-0.298148487060465,870466,0
0.1296182704419426,-1.1055955145711662,-1.102705910530228,-0.6667371029335117,-0.2307701737134259,692278,2
0.1296182704419426,-1.1055955145711662,-1.102705910530228,-0.6667371029335117,-0.2307701737134259,692278,2
0.1296182704419426,-0.1853201697533855,-0.0801886984441945,-0.1380198065678541,-0.257741025183282,864905,0
0.1296182704419426,-0.1853201697533855,-0.0801886984441945,-0.1380198065678541,-0.257741025183282,864905,0
0.1296182704419426,-0.1512358977230974,-0.0916737730899066,-0.3913271792311705,-0.2269019667953359,299072,2
0.1296182704419426,-0.1512358977230974,-0.0916737730899066,-0.3913271792311705,-0.2269019667953359,299072,2
0.1296182704419426,0.4963652708523778,0.5444502934670817,-0.0870587073194374,-0.3092022066117695,137994,0
0.1296182704419426,0.4963652708523778,0.5444502934670817,-0.0870587073194374,-0.3092022066117695,137994,0
0.1296182704419426,1.1098821673975647,0.8391661174878763,-0.015676931481855,-0.381625375226382,572981,0
0.1296182704419426,1.1098821673975647,0.8391661174878763,-0.015676931481855,-0.381625375226382,572981,0
0.1296182704419426,-1.3782696908134715,-1.4027746601971065,-0.8048019976420521,-0.3394978946531143,977982,2
0.1296182704419426,-1.3782696908134715,-1.4027746601971065,-0.8048019976420521,-0.3394978946531143,977982,2
0.1296182704419426,-1.3782696908134715,-1.4027746601971065,-0.8048019976420521,-0.3394978946531143,977982,2
0.1296182704419426,-1.3782696908134715,-1.4027746601971065,-0.8048019976420521,-0.3394978946531143,977982,2
0.1296182704419426,1.6211462478518874,1.6877742287734103,0.4129239696179415,-0.3007233661980162,616040,0
0.1296182704419426,-0.66249997817742,-0.658182702826809,-0.5744197401948629,-0.5226163700936645,775273,2
0.1296182704419426,-0.66249997817742,-0.658182702826809,-0.5744197401948629,-0.5226163700936645,775273,2
0.1296182704419426,-0.66249997817742,-0.658182702826809,-0.5744197401948629,-0.5226163700936645,775273,2
0.1296182704419426,-0.6284157061471318,-0.6855436063190717,-0.7165645791313908,-0.7470087033522046,212024,2
0.1296182704419426,-0.6284157061471318,-0.6855436063190717,-0.7165645791313908,-0.7470087033522046,212024,2
0.1296182704419426,-0.6284157061471318,-0.6855436063190717,-0.7165645791313908,-0.7470087033522046,212024,2
0.1296182704419426,0.8372079911552595,1.0305094938420138,0.8184487388048549,0.0717540477885923,433811,0
0.1296182704419426,0.8372079911552595,1.0305094938420138,0.8184487388048549,0.0717540477885923,433811,0
0.1296182704419426,0.8372079911552595,1.0305094938420138,0.8184487388048549,0.0717540477885923,433811,0
0.1296182704419426,0.8372079911552595,1.0305094938420138,0.8184487388048549,0.0717540477885923,433811,0
0.1296182704419426,0.8031237191249713,0.8369029818349749,-0.0587586816408184,-0.4485151529305011,353465,0
0.1296182704419426,0.8031237191249713,0.8369029818349749,-0.0587586816408184,-0.4485151529305011,353465,0
0.1296182704419426,-1.276016874722607,-1.3028511228517874,-0.6576183728876364,0.047180681611278,464470,2
0.1296182704419426,-1.276016874722607,-1.3028511228517874,-0.6576183728876364,0.047180681611278,464470,2
0.1296182704419426,-1.0033426984803016,-0.9678257359594052,-0.8097891879538055,-0.9041553442551508,324287,2
0.1296182704419426,-1.0033426984803016,-0.9678257359594052,-0.8097891879538055,-0.9041553442551508,324287,2
0.1296182704419426,-1.0033426984803016,-0.9678257359594052,-0.8097891879538055,-0.9041553442551508,324287,2
0.1296182704419426,-1.0033426984803016,-0.9678257359594052,-0.8097891879538055,-0.9041553442551508,324287,2
0.1296182704419426,-1.3441854187831834,-1.3641455094270742,-0.8853718861075655,-1.0420940155252134,403363,2
0.1296182704419426,-1.3441854187831834,-1.3641455094270742,-0.8853718861075655,-1.0420940155252134,403363,2
0.1296182704419426,-1.3441854187831834,-1.3641455094270742,-0.8853718861075655,-1.0420940155252134,403363,2
0.1296182704419426,-1.3441854187831834,-1.3641455094270742,-0.8853718861075655,-1.0420940155252134,403363,2
0.1296182704419426,-0.1171516256928092,-0.1118387183085727,-0.6007997354333273,-0.8028487997977184,276528,0
0.1296182704419426,-0.1171516256928092,-0.1118387183085727,-0.6007997354333273,-0.8028487997977184,276528,0
0.1296182704419426,-0.4920786180259791,-0.652897535733207,-0.6668046944862582,-0.6589785351839006,383701,2
0.1296182704419426,-0.4920786180259791,-0.652897535733207,-0.6668046944862582,-0.6589785351839006,383701,2
0.1296182704419426,1.4166406156701583,1.52778273465273,0.4673880794972374,0.0046652844302858,423171,0
0.1296182704419426,1.4166406156701583,1.52778273465273,0.4673880794972374,0.0046652844302858,423171,0
0.1296182704419426,1.4166406156701583,1.52778273465273,0.4673880794972374,0.0046652844302858,423171,0
0.1296182704419426,1.4166406156701583,1.52778273465273,0.4673880794972374,0.0046652844302858,423171,0
0.1296182704419426,-1.207848330662031,-1.2228418240809509,-0.8559970350254799,-0.944048654477238,491860,2
0.1296182704419426,-1.207848330662031,-1.2228418240809509,-0.8559970350254799,-0.944048654477238,491860,2
0.1296182704419426,-1.207848330662031,-1.2228418240809509,-0.8559970350254799,-0.944048654477238,491860,2
0.1296182704419426,-1.4123539628437598,-1.2930125810313895,-0.864189534989221,-0.9757601866389322,463155,2
0.1296182704419426,-1.4123539628437598,-1.2930125810313895,-0.864189534989221,-0.9757601866389322,463155,2
0.1296182704419426,-1.4123539628437598,-1.2930125810313895,-0.864189534989221,-0.9757601866389322,463155,2
0.1296182704419426,0.8712922631855476,0.9057863262882544,-0.552707527278865,-0.8745780291968162,729049,0
0.1296182704419426,0.1896068225797842,0.1828093471597396,0.468782744451558,0.1813141427721377,209363,0
0.1296182704419426,0.1896068225797842,0.1828093471597396,0.468782744451558,0.1813141427721377,209363,0
0.1296182704419426,0.1896068225797842,0.1828093471597396,0.468782744451558,0.1813141427721377,209363,0
0.1296182704419426,0.1896068225797842,0.1828093471597396,0.468782744451558,0.1813141427721377,209363,0
0.1296182704419426,1.0417136233369886,1.0427941194070145,-0.0528187987577529,-0.489849901585469,895735,0
0.1296182704419426,1.0417136233369886,1.0427941194070145,-0.0528187987577529,-0.489849901585469,895735,0
0.1296182704419426,1.0417136233369886,1.0427941194070145,-0.0528187987577529,-0.489849901585469,895735,0
0.1296182704419426,1.0417136233369886,1.0427941194070145,-0.0528187987577529,-0.489849901585469,895735,0
0.1296182704419426,0.9053765352158358,0.7735690628299774,-0.2492891455925126,-0.5557172364501195,996263,0
0.1296182704419426,0.9053765352158358,0.7735690628299774,-0.2492891455925126,-0.5557172364501195,996263,0
0.1296182704419426,0.9053765352158358,0.7735690628299774,-0.2492891455925126,-0.5557172364501195,996263,0
0.1296182704419426,1.143966439427853,1.2854374958453327,-0.3345892384727509,-0.7793384391733893,984021,0
0.1296182704419426,1.143966439427853,1.2854374958453327,-0.3345892384727509,-0.7793384391733893,984021,0
0.1296182704419426,1.143966439427853,1.2854374958453327,-0.3345892384727509,-0.7793384391733893,984021,0
0.1296182704419426,-1.3101011467528951,-1.2323957799809235,-0.837918897113632,-0.8859123897112222,503933,2
0.1296182704419426,-1.3101011467528951,-1.2323957799809235,-0.837918897113632,-0.8859123897112222,503933,2
0.1296182704419426,-1.3101011467528951,-1.2323957799809235,-0.837918897113632,-0.8859123897112222,503933,2
0.1296182704419426,-1.3101011467528951,-1.2323957799809235,-0.837918897113632,-0.8859123897112222,503933,2
0.1296182704419426,0.9053765352158358,0.7656142087685816,-0.4467130253754733,-0.7340234585047772,599752,0
0.1296182704419426,0.9053765352158358,0.7656142087685816,-0.4467130253754733,-0.7340234585047772,599752,0
0.1296182704419426,0.9053765352158358,0.7656142087685816,-0.4467130253754733,-0.7340234585047772,599752,0
0.1296182704419426,0.9053765352158358,0.7656142087685816,-0.4467130253754733,-0.7340234585047772,599752,0
0.1296182704419426,0.9053765352158358,0.7656142087685816,-0.4467130253754733,-0.7340234585047772,599752,0
0.1296182704419426,1.1098821673975647,0.788299772139581,-0.4463727937782857,-0.7818038879520448,475387,0
0.1296182704419426,1.1098821673975647,0.788299772139581,-0.4463727937782857,-0.7818038879520448,475387,0
0.1296182704419426,1.1098821673975647,0.788299772139581,-0.4463727937782857,-0.7818038879520448,475387,0
0.1296182704419426,0.2577753666403606,0.2663082113834033,-0.6175874298972963,-0.8406316829043553,775690,0
0.1296182704419426,0.2577753666403606,0.2663082113834033,-0.6175874298972963,-0.8406316829043553,775690,0
0.1296182704419426,-0.0148988096019447,0.007287592810167,-0.4885363494759591,-0.6198516419548263,813016,0
0.1296182704419426,-0.0148988096019447,0.007287592810167,-0.4885363494759591,-0.6198516419548263,813016,0
0.1296182704419426,-0.0148988096019447,0.007287592810167,-0.4885363494759591,-0.6198516419548263,813016,0
0.1296182704419426,0.0191854624283434,0.1657816229209937,0.1133309388770771,-0.205357587401898,136137,0
0.1296182704419426,0.0191854624283434,0.1657816229209937,0.1133309388770771,-0.205357587401898,136137,0
0.1296182704419426,0.0191854624283434,0.1657816229209937,0.1133309388770771,-0.205357587401898,136137,0
0.1296182704419426,0.0191854624283434,0.1657816229209937,0.1133309388770771,-0.205357587401898,136137,0
0.1296182704419426,1.6552305198821755,1.9051910961226517,0.5178023018952831,-0.3001916634232264,831097,0
0.1296182704419426,1.6552305198821755,1.9051910961226517,0.5178023018952831,-0.3001916634232264,831097,0
0.1296182704419426,0.8372079911552595,0.9453979760692768,-0.1608573176141243,-0.5893446607658984,918103,0
0.1296182704419426,0.8372079911552595,0.9453979760692768,-0.1608573176141243,-0.5893446607658984,918103,0
0.1296182704419426,0.8372079911552595,0.9453979760692768,-0.1608573176141243,-0.5893446607658984,918103,0
0.1296182704419426,0.8372079911552595,0.9453979760692768,-0.1608573176141243,-0.5893446607658984,918103,0
0.1296182704419426,-1.1396797866014543,-1.222137135135137,-0.7499241157498082,-0.4560011780264928,658755,2
0.1296182704419426,-1.1396797866014543,-1.222137135135137,-0.7499241157498082,-0.4560011780264928,658755,2
0.1296182704419426,-1.1396797866014543,-1.222137135135137,-0.7499241157498082,-0.4560011780264928,658755,2
0.1296182704419426,0.4963652708523778,0.6619639510367482,-0.3404778081037032,-0.5957092728366693,304914,0
0.1296182704419426,0.4963652708523778,0.6619639510367482,-0.3404778081037032,-0.5957092728366693,304914,0
0.1296182704419426,-0.3216572578745382,-0.437012011670061,0.6153665260916595,1.9301583286591413,522933,1
0.1296182704419426,-0.3216572578745382,-0.437012011670061,0.6153665260916595,1.9301583286591413,522933,1
0.1296182704419426,-0.3216572578745382,-0.437012011670061,0.6153665260916595,1.9301583286591413,522933,1
0.1296182704419426,-0.3216572578745382,-0.437012011670061,0.6153665260916595,1.9301583286591413,522933,1
0.1296182704419426,0.4622809988220896,0.444343808030061,3.0793262516118456,3.314992434410916,788678,1
0.1296182704419426,0.4622809988220896,0.444343808030061,3.0793262516118456,3.314992434410916,788678,1
0.1296182704419426,0.5645338149129542,0.370392123851122,1.950311882959304,2.4983886742061228,827328,1
0.1296182704419426,0.5645338149129542,0.370392123851122,1.950311882959304,2.4983886742061228,827328,1
0.1296182704419426,1.314387799579294,1.2185123735587853,3.93787156781164,3.2115887490533983,358213,1
0.1296182704419426,0.6667866310038186,0.7258738177378433,0.9108004694664974,0.4134637287678679,595194,1
0.1296182704419426,0.6667866310038186,0.7258738177378433,0.9108004694664974,0.4134637287678679,595194,1
0.1296182704419426,0.6667866310038186,0.7258738177378433,0.9108004694664974,0.4134637287678679,595194,1
0.1296182704419426,1.4507248877004466,1.7806983076473308,1.2455370286629086,0.0323307726016333,781775,1
0.1296182704419426,1.4507248877004466,1.7806983076473308,1.2455370286629086,0.0323307726016333,781775,1
0.1296182704419426,1.484809159730735,1.1307447205287506,-0.3768913395980595,-0.7728074769785362,375872,0
0.1296182704419426,1.0757978953672769,1.0489601476828836,-0.4442530983143903,-0.7781717887692022,785786,0
0.1296182704419426,1.0757978953672769,1.0489601476828836,-0.4442530983143903,-0.7781717887692022,785786,0
0.1296182704419426,1.0757978953672769,1.0489601476828836,-0.4442530983143903,-0.7781717887692022,785786,0
0.1296182704419426,1.0757978953672769,1.0489601476828836,-0.4442530983143903,-0.7781717887692022,785786,0
0.1296182704419426,0.9053765352158358,1.357248009765838,1.0830424366954634,0.3674484956721739,462501,1
0.1296182704419426,0.9053765352158358,1.357248009765838,1.0830424366954634,0.3674484956721739,462501,1
0.1296182704419426,0.9053765352158358,1.357248009765838,1.0830424366954634,0.3674484956721739,462501,1
0.1296182704419426,0.530449542882666,0.3994469911554367,0.1312336617824386,-0.0878553156407982,228290,0
0.1296182704419426,0.530449542882666,0.3994469911554367,0.1312336617824386,-0.0878553156407982,228290,0
0.1296182704419426,0.530449542882666,0.3994469911554367,0.1312336617824386,-0.0878553156407982,228290,0
0.1296182704419426,0.530449542882666,0.3994469911554367,0.1312336617824386,-0.0878553156407982,228290,0
0.1296182704419426,-0.5943314341168436,-0.4737710263915878,0.0498862505064651,0.6721416863035009,968786,2
0.1296182704419426,-0.5943314341168436,-0.4737710263915878,0.0498862505064651,0.6721416863035009,968786,2
0.1296182704419426,-0.5943314341168436,-0.4737710263915878,0.0498862505064651,0.6721416863035009,968786,2
0.1296182704419426,-0.5943314341168436,-0.4737710263915878,0.0498862505064651,0.6721416863035009,968786,2
0.1296182704419426,-1.6168595950254887,-1.6394146288855127,-0.8797385619544945,-0.5151212655864865,515844,2
0.1296182704419426,-1.6168595950254887,-1.6394146288855127,-0.8797385619544945,-0.5151212655864865,515844,2
0.1296182704419426,-1.6168595950254887,-1.6394146288855127,-0.8797385619544945,-0.5151212655864865,515844,2
0.1296182704419426,-1.6168595950254887,-1.6394146288855127,-0.8797385619544945,-0.5151212655864865,515844,2
0.1296182704419426,-1.6168595950254887,-1.6394146288855127,-0.8797385619544945,-0.5151212655864865,515844,2
0.1296182704419426,-0.3216572578745382,-0.3299060677616416,-0.632340119334194,-0.7518732207072882,719065,2
0.1296182704419426,1.348472071609582,1.4198501364040292,2.190755692624089,0.866824649573919,627629,1
0.1296182704419426,1.348472071609582,1.4198501364040292,2.190755692624089,0.866824649573919,627629,1
0.1296182704419426,1.348472071609582,1.4198501364040292,2.190755692624089,0.866824649573919,627629,1
0.1296182704419426,1.348472071609582,1.4198501364040292,2.190755692624089,0.866824649573919,627629,1
0.1296182704419426,1.348472071609582,1.4198501364040292,2.190755692624089,0.866824649573919,627629,1
0.1296182704419426,-1.3782696908134715,-1.3477547155816598,-0.5626150146153547,1.337439072029751,55958,2
0.1296182704419426,-1.3782696908134715,-1.3477547155816598,-0.5626150146153547,1.337439072029751,55958,2
0.1296182704419426,-1.3782696908134715,-1.3477547155816598,-0.5626150146153547,1.337439072029751,55958,2
0.1296182704419426,-1.3782696908134715,-1.3477547155816598,-0.5626150146153547,1.337439072029751,55958,2
0.1296182704419426,-1.207848330662031,-1.084180722281628,-0.1428742260709556,1.2349423787846574,771641,2
0.1296182704419426,-1.207848330662031,-1.084180722281628,-0.1428742260709556,1.2349423787846574,771641,2
0.1296182704419426,-1.207848330662031,-1.084180722281628,-0.1428742260709556,1.2349423787846574,771641,2
0.1296182704419426,-1.207848330662031,-1.084180722281628,-0.1428742260709556,1.2349423787846574,771641,2
0.1296182704419426,0.8031237191249713,0.7418174051368761,0.359908163786908,-0.130124607923459,604732,0
0.1296182704419426,0.8031237191249713,0.7418174051368761,0.359908163786908,-0.130124607923459,604732,0
0.1296182704419426,-1.5486910509649123,-1.5287920161032735,-0.8695153430893054,-0.8022663821718999,914559,2
0.1296182704419426,-1.5486910509649123,-1.5287920161032735,-0.8695153430893054,-0.8022663821718999,914559,2
0.1296182704419426,-1.1396797866014543,-0.9686591661549346,0.5921114733980712,3.2025382880931565,721914,1
0.1296182704419426,-1.1396797866014543,-0.9686591661549346,0.5921114733980712,3.2025382880931565,721914,1
0.1296182704419426,-1.1396797866014543,-0.9686591661549346,0.5921114733980712,3.2025382880931565,721914,1
0.1296182704419426,-1.03742697051059,-1.059916384637796,0.772569166092642,3.496231415319068,817222,1
0.1296182704419426,-1.03742697051059,-1.059916384637796,0.772569166092642,3.496231415319068,817222,1
0.1296182704419426,-0.083067353662521,-0.1940230666140841,0.9826192467689212,1.505560766655064,973067,1
0.1296182704419426,-0.083067353662521,-0.1940230666140841,0.9826192467689212,1.505560766655064,973067,1
0.1296182704419426,-0.083067353662521,-0.1940230666140841,0.9826192467689212,1.505560766655064,973067,1
0.1296182704419426,1.4166406156701583,1.4251217517871348,3.1895895299036074,2.039153295325185,260799,1
0.1296182704419426,1.4166406156701583,1.4251217517871348,3.1895895299036074,2.039153295325185,260799,1
0.1296182704419426,1.4166406156701583,1.4251217517871348,3.1895895299036074,2.039153295325185,260799,1
0.1296182704419426,1.4166406156701583,1.4251217517871348,3.1895895299036074,2.039153295325185,260799,1
0.1296182704419426,-0.9351741544197252,-0.9056640399123476,0.2060757329363948,2.0554866298633367,87389,2
0.1296182704419426,-0.9351741544197252,-0.9056640399123476,0.2060757329363948,2.0554866298633367,87389,2
0.1296182704419426,1.5188934317610228,1.7874470594745455,0.3641723046276239,-0.1996000631296314,236908,0
0.1296182704419426,1.5188934317610228,1.7874470594745455,0.3641723046276239,-0.1996000631296314,236908,0
0.1296182704419426,1.5188934317610228,1.7874470594745455,0.3641723046276239,-0.1996000631296314,236908,0
0.1296182704419426,1.5188934317610228,1.7874470594745455,0.3641723046276239,-0.1996000631296314,236908,0
0.1296182704419426,1.3825563436398702,1.2480347748752263,-0.3723562489412582,-0.7848399158517262,696619,0
0.1296182704419426,1.3825563436398702,1.2480347748752263,-0.3723562489412582,-0.7848399158517262,696619,0
0.1296182704419426,1.3825563436398702,1.2480347748752263,-0.3723562489412582,-0.7848399158517262,696619,0
0.1296182704419426,0.9735450792764122,1.1694280781407684,-0.395075953344159,-0.7867350650032928,714727,0
0.1296182704419426,0.9735450792764122,1.1694280781407684,-0.395075953344159,-0.7867350650032928,714727,0
0.1296182704419426,-1.071511242540878,-0.895405395066561,-0.7554700168154699,-0.8469648262222982,969957,2
0.1296182704419426,-1.071511242540878,-0.895405395066561,-0.7554700168154699,-0.8469648262222982,969957,2
0.1296182704419426,-1.071511242540878,-0.895405395066561,-0.7554700168154699,-0.8469648262222982,969957,2
0.1296182704419426,-1.071511242540878,-0.895405395066561,-0.7554700168154699,-0.8469648262222982,969957,2
0.1296182704419426,0.0532697344586315,-0.0160823319409013,0.6418497334458245,1.1737767139362945,702610,1
0.1296182704419426,0.0532697344586315,-0.0160823319409013,0.6418497334458245,1.1737767139362945,702610,1
0.1296182704419426,0.0532697344586315,-0.0160823319409013,0.6418497334458245,1.1737767139362945,702610,1
0.1296182704419426,1.5870619758215991,1.5115816647542653,1.9340265083537755,0.8181690700557912,240640,1
0.1296182704419426,1.5870619758215991,1.5115816647542653,1.9340265083537755,0.8181690700557912,240640,1
0.1296182704419426,1.5870619758215991,1.5115816647542653,1.9340265083537755,0.8181690700557912,240640,1
0.1296182704419426,1.5870619758215991,1.5115816647542653,1.9340265083537755,0.8181690700557912,240640,1
0.1296182704419426,0.734955175064395,0.8703689309058729,-0.5325735723052349,-0.7835174252897213,330318,0
0.1296182704419426,0.734955175064395,0.8703689309058729,-0.5325735723052349,-0.7835174252897213,330318,0
0.1296182704419426,0.734955175064395,0.8703689309058729,-0.5325735723052349,-0.7835174252897213,330318,0
0.1296182704419426,0.734955175064395,0.8703689309058729,-0.5325735723052349,-0.7835174252897213,330318,0
0.1296182704419426,0.5645338149129542,0.4569197953707345,-0.5432499024780169,-0.8004456861846007,571279,0
0.1296182704419426,0.5645338149129542,0.4569197953707345,-0.5432499024780169,-0.8004456861846007,571279,0
0.1296182704419426,0.5645338149129542,0.4569197953707345,-0.5432499024780169,-0.8004456861846007,571279,0
0.1296182704419426,0.5645338149129542,0.4569197953707345,-0.5432499024780169,-0.8004456861846007,571279,0
0.1296182704419426,0.5645338149129542,0.4569197953707345,-0.5432499024780169,-0.8004456861846007,571279,0
0.1296182704419426,-0.1512358977230974,-0.1252887909762651,-0.682400930435272,-0.861974470524345,226398,0
0.1296182704419426,-0.1512358977230974,-0.1252887909762651,-0.682400930435272,-0.861974470524345,226398,0
0.1296182704419426,-0.1512358977230974,-0.1252887909762651,-0.682400930435272,-0.861974470524345,226398,0
0.1296182704419426,-0.1512358977230974,-0.1252887909762651,-0.682400930435272,-0.861974470524345,226398,0
-2.76554832619284,-0.5261628900562673,-0.6186252598877724,1.2607381572504868,3.191203076800345,161714,1
-2.76554832619284,-0.5261628900562673,-0.6186252598877724,1.2607381572504868,3.191203076800345,161714,1
-2.76554832619284,-0.5261628900562673,-0.6186252598877724,1.2607381572504868,3.191203076800345,161714,1
-2.76554832619284,-0.5261628900562673,-0.6186252598877724,1.2607381572504868,3.191203076800345,161714,1
-2.76554832619284,-0.5261628900562673,-0.6186252598877724,1.2607381572504868,3.191203076800345,161714,1
0.1296182704419426,-1.3782696908134715,-1.2825032295414196,0.3504986627493615,4.941699417937238,903542,1
0.1296182704419426,-1.3782696908134715,-1.2825032295414196,0.3504986627493615,4.941699417937238,903542,1
0.1296182704419426,-1.3782696908134715,-1.2825032295414196,0.3504986627493615,4.941699417937238,903542,1
0.1296182704419426,-1.3782696908134715,-1.2825032295414196,0.3504986627493615,4.941699417937238,903542,1
0.1296182704419426,1.143966439427853,1.0055065879761276,4.794357572524877,3.1957509013077234,472963,1
0.1296182704419426,1.143966439427853,1.0055065879761276,4.794357572524877,3.1957509013077234,472963,1
0.1296182704419426,1.143966439427853,1.0055065879761276,4.794357572524877,3.1957509013077234,472963,1
0.1296182704419426,1.143966439427853,1.0055065879761276,4.794357572524877,3.1957509013077234,472963,1
0.1296182704419426,1.143966439427853,1.0055065879761276,4.794357572524877,3.1957509013077234,472963,1
0.1296182704419426,0.3259439107009369,0.3641718887332673,4.601689545321188,4.438455090742839,863889,1
0.1296182704419426,0.3259439107009369,0.3641718887332673,4.601689545321188,4.438455090742839,863889,1
0.1296182704419426,0.3259439107009369,0.3641718887332673,4.601689545321188,4.438455090742839,863889,1
0.1296182704419426,0.3259439107009369,0.3641718887332673,4.601689545321188,4.438455090742839,863889,1
0.1296182704419426,-0.7988370662985727,-0.9352745273470152,-0.4158190357947579,-0.2692495615572453,344885,2
0.1296182704419426,-0.7988370662985727,-0.9352745273470152,-0.4158190357947579,-0.2692495615572453,344885,2
0.1296182704419426,-0.7988370662985727,-0.9352745273470152,-0.4158190357947579,-0.2692495615572453,344885,2
0.1296182704419426,-0.7988370662985727,-0.9352745273470152,-0.4158190357947579,-0.2692495615572453,344885,2
0.1296182704419426,0.8372079911552595,0.8560718763321545,-0.5028119482847132,-0.8566429319676763,839927,0
0.1296182704419426,0.8372079911552595,0.8560718763321545,-0.5028119482847132,-0.8566429319676763,839927,0
0.1296182704419426,0.8372079911552595,0.8560718763321545,-0.5028119482847132,-0.8566429319676763,839927,0
