ds,yhat,yhat_lower,yhat_upper
1967-04-05,0.9296512236937222,-4.083891391791618,6.038761221997
1967-04-13,1.2736546234581272,-3.626405694383368,6.394998051366399
1967-04-21,1.1710932062026214,-3.504610892656908,6.403962112286211
1967-05-16,0.8401054136821844,-4.1700788439469925,5.805401202701529
1967-05-19,0.9235520371780707,-3.9792260065246956,6.071024992191137
1967-05-22,0.8848194873686883,-4.2759736692209,5.75389432164122
1967-06-14,0.9577830013266403,-4.058712502642579,6.273234145128681
1967-06-20,1.035565915545289,-3.9970542107468634,6.15249521363573
1967-07-05,0.7950422811854222,-4.295374434855553,5.892757298101118
1967-07-11,0.8226752062503083,-4.048215068134068,6.130443101379613
1967-08-02,0.8019868341408032,-4.319978910251979,5.620000262806567
1967-08-22,1.0323809830249333,-3.9643466973130406,6.391074703291458
1967-08-24,1.1080093652906597,-3.708161548343286,6.417337342082211
1967-09-25,1.088261714218018,-3.547549367431946,6.0635369673989326
1967-11-08,0.897395207189357,-4.138777514789643,6.079225662900425
1967-11-14,0.9416793794435893,-4.133942817881501,6.010555552265637
1967-11-24,0.8191582523532159,-4.096125361772729,5.865342589965045
1967-11-27,0.7750353952652009,-4.464900989350795,5.628875446552843
1967-12-20,1.5415075755537895,-3.325085904927412,6.485928644985277
1967-12-27,1.3623083556679352,-3.6536395695689943,6.8262537818364155
1968-01-18,1.3828351632421128,-3.874043564900611,6.624531672305095
1968-01-19,1.369121040682368,-3.810324206177985,5.918615697270089
1968-02-14,0.5665932881592686,-4.640776145236794,5.053826402738092
1968-03-08,1.2702608074790687,-3.63416699583528,6.204326882144829
1968-05-07,0.8371138531023242,-3.9760914109544565,5.8828269812889475
1968-05-10,0.9076114288894738,-4.102134884607762,5.6406680212554585
1968-05-13,0.8670347933086234,-3.983447010995621,5.611037914529343
1968-05-22,0.8182930419959646,-4.445321096724116,5.79831069874648
1968-05-28,0.9160175334493431,-4.3783164230452165,5.871274453844768
1968-05-31,1.0035507754821653,-4.089619372885102,5.567068141350508
1968-06-03,0.9762326969330823,-3.8703236855949408,5.895783062792752
1968-06-10,1.0435080151694869,-4.020798625432694,6.32949800103095
1968-07-18,0.935256241429386,-3.9791895807780344,6.281508624711064
1968-07-23,0.8509364734178361,-4.746552690189784,5.709635879296049
1968-07-25,0.9535866259967971,-3.8391324959303454,6.30229614261709
1968-08-08,1.0604778797239485,-4.127842899514397,6.3745110203260795
1968-09-03,0.78456053409135,-3.9399884213434784,5.864781415040586
1968-09-05,0.8388454908558834,-4.01071939424381,5.785435880697894
1968-09-19,0.9971731004371417,-3.995136609440396,6.004940117894773
1968-10-07,1.1079989430328776,-3.7993854031309287,6.32919587206411
1968-10-24,0.7520699034662827,-4.3557988003404295,5.929802534975783
1968-11-14,1.044524248838625,-3.961941330891307,6.025477689950077
1968-11-15,0.9965864486382565,-3.358959354917846,6.110944332251206
1968-12-05,1.2034291759185771,-3.7243225302051974,6.560435847460147
1968-12-13,1.5994241375055478,-3.516498607057442,6.26275557086106
1968-12-20,1.6961715621033784,-3.4845474336979927,6.546101311396376
1968-12-26,1.5604252881008758,-3.7142213140297105,6.694137961591678
1968-12-27,1.4945195260363762,-3.413218316700974,6.481557954102144
1969-01-02,1.3129657355414028,-3.9206760906723845,6.33689685645601
1969-01-07,1.152243825992294,-3.848927480333246,6.403233417855829
1969-01-10,1.2426650288606442,-3.85951795135826,6.815453636392334
1969-01-23,1.418684184523384,-3.79278835352648,6.413553746128813
1969-01-28,1.1881932879496966,-3.5345025365063036,6.016032733318419
1969-02-03,0.9249524913201981,-4.0649149153634125,5.5375168475220535
1969-02-24,1.0637180712501062,-3.923731583061045,6.171769339166124
1969-02-28,1.2673229240857578,-3.7287111908191153,6.302132028332678
1969-03-11,1.1417984996331867,-3.6413295360019298,6.1585683504016995
1969-04-11,1.2718032033136453,-3.58951148960244,6.290366685512628
1969-04-18,1.2584687286488716,-4.077091991747157,6.264572196499117
1969-04-30,0.8533211262769207,-4.339978606561463,5.842800586750693
1969-05-12,0.881882190896205,-4.212211170332756,6.176580861253208
1969-05-15,0.9743342061718802,-3.790442810217856,5.881342993735634
1969-05-19,0.9145921963770842,-4.194740491847729,5.909068088718395
1969-05-26,0.9430158739354582,-3.747215215568051,5.874603900653099
1969-05-29,1.036684830103125,-3.8131554861940464,5.796843846058814
1969-06-09,1.0521086467087868,-3.98056626057983,6.329877752970412
1969-06-12,1.1567549229072152,-3.876231718415775,6.01000167557727
1969-06-16,1.0971777797809186,-3.919393945591288,5.942303744344556
1969-06-26,1.1142441454033007,-4.218551689538104,6.085755627840814
1969-07-15,0.8553954106130339,-3.930379160448478,5.844592585439951
1969-07-16,0.7838775093410604,-3.724410974572977,5.755730747881716
1969-07-17,0.9534148811462949,-3.6676687847893255,5.723358719791755
1969-08-04,0.9535408862831256,-3.7794674344243346,6.0953058541234855
1969-08-15,1.132581204799882,-3.8573868420949355,5.924350172520562
1969-08-29,1.0094843691318722,-3.8918822731349954,6.173983993305742
1969-09-11,0.819498047294559,-3.7297509090261154,6.037091375933658
1969-09-12,0.8008598661365429,-4.1466700012376565,6.1017319076212635
1969-10-14,0.8425868121576776,-4.06883002524485,6.018368421445572
1969-10-15,0.7329979526142818,-4.281364431493597,5.487559255394161
1969-10-16,0.8670449403480877,-4.257805414403916,5.9481624070546415
1969-10-17,0.8091531455477514,-4.393104149915342,6.246683230941996
1969-10-21,0.6679182380707713,-4.405406336661092,5.82110790702646
1969-11-05,0.8999574791744326,-4.240938290310413,5.740837661826877
1969-11-12,0.9316388037929995,-3.6532830493780057,5.808581096063663
1969-12-03,0.9343760245554046,-3.927188360422144,5.762847855187227
1969-12-29,1.3949924614931084,-3.7788050178364827,6.289285904305975
1970-01-05,1.2027237283082461,-3.7106232090807274,5.903906337042215
1970-01-08,1.2703336754763697,-3.6796212311837078,6.3396594774123605
1970-02-04,0.8199187202428085,-4.158661686306917,5.894364945085206
1970-02-19,0.9239604176985579,-4.273736438957346,6.141643302262824
1970-03-12,1.232032605462068,-3.4344297333527742,6.181733143335568
1970-04-24,1.154262829726886,-4.014860528110119,6.363022836631181
1970-05-04,0.9132819802478587,-4.114931285705442,5.764726905339244
1970-05-05,0.8878483291765393,-4.179362466142702,5.689765337528525
1970-05-06,0.810125578755382,-4.14687825717408,6.045848553255519
1970-05-07,0.9749266892594936,-3.995419059517682,6.215943463368363
1970-05-12,0.8834870294334818,-4.489956950575557,5.885435940325749
1970-05-13,0.815478950010528,-4.476695394682357,5.601151880223251
1970-05-29,1.028046336869372,-4.056751189112287,5.945686553724657
1970-06-03,0.9224841754348518,-4.045219664778983,5.892349204261465
1970-06-15,1.1137146360766104,-3.7605218876914392,6.098474037296361
1970-06-16,1.0992110445721492,-3.9845519014187496,6.434439655223186
1970-06-17,1.028647963288458,-3.6322748658748836,6.136150133721386
1970-06-23,1.0740727852557594,-3.761478367246034,5.801439279538898
1970-06-29,1.0187380033749769,-4.2583260279397965,5.735972940845622
1970-07-09,0.9880749774582769,-4.005989670157044,6.187195123089214
1970-07-23,0.9861981069494503,-4.060594081768734,5.95204976205197
1970-07-24,0.961733230727983,-4.022241516382963,5.829638664084731
1970-07-29,0.8394326743186624,-4.363476422253396,5.618814834017849
1970-07-30,1.01303316550695,-3.6176471494545255,6.477096340181743
1970-08-10,1.0410118834387008,-4.084388540754984,6.011106409689391
1970-08-11,1.0362133713961132,-4.024573554439059,5.797658774097653
1970-08-20,1.19761593181723,-3.873689248600142,6.226840627459959
1970-08-25,1.0530446881300322,-4.243480721287604,6.4236356638187955
1970-09-02,0.7898668945292158,-4.294402664781492,5.720502134234968
1970-09-14,0.7963654974914296,-4.29992226780625,5.859447929060501
1970-10-09,1.14556682537083,-3.8879956729835254,6.118755199018714
1970-10-14,0.8004656232211473,-4.283807528643069,5.236232642136494
1970-10-19,0.7356177400560062,-4.3521342922949895,5.578353030225361
1970-10-29,0.8864727341428675,-4.125805817778507,5.6791603219606355
1970-11-02,0.927151929508844,-4.122598548158878,6.40102935892815
1970-11-05,1.083350644388197,-4.047979325166069,5.982689429797766
1970-12-07,1.251474190347815,-3.4935921534582444,6.24444538778586
1971-01-04,1.241530927857406,-3.9499160033469543,6.362822963111503
1971-01-08,1.2622827067072835,-3.456892889792876,6.308240085053179
1971-01-13,1.183803864578319,-3.8140851751962606,6.228700976467536
1971-01-19,1.3633070941729266,-3.5259451253261607,6.320532764916301
1971-01-21,1.472507605618143,-3.5963416410621587,6.661161443495799
1971-02-03,0.8998544947908652,-3.8116539477159983,5.681892827490771
1971-02-10,0.642623495627851,-4.333248429764051,5.657198003435498
1971-02-19,0.9065751762179509,-3.9999259513650443,6.138142985313058
1971-02-24,0.99169511266363,-4.036957805256927,5.91697245706224
1971-02-25,1.2049702199135583,-3.4686735078321633,6.087156594796213
1971-03-04,1.3987586864868047,-3.399023055283298,6.2117026621741145
1971-03-19,0.979896546936212,-3.9736099862228604,6.299791793488099
1971-03-25,0.9177321657894233,-3.9237251836328912,5.857779147061422
1971-04-06,1.1143771463999754,-4.010513524520038,6.29017699093987
1971-04-14,1.190015066850036,-4.131510836034159,5.791178728643681
1971-04-23,1.2052354110833157,-3.4757326033711213,6.258265105795321
1971-04-26,1.0796456127372824,-3.637827618009759,5.743048520697645
1971-05-04,0.9181530482306652,-3.965978226662241,6.1519375514280235
1971-05-19,0.8629927755788315,-3.936950814757772,6.0828356482867925
1971-05-21,1.0127736493034172,-3.937107040415389,5.7121758513028995
1971-06-01,0.9966920273138961,-3.803384788666933,6.104376194703676
1971-06-03,1.1089285814032426,-3.7999652803716977,6.1271317993690175
1971-06-04,1.0903598830001202,-3.7166348781614205,6.476624612917874
1971-06-22,1.1045854877230157,-3.853841245532931,6.002524792395253
1971-06-30,0.9389106739514881,-3.6169694040746805,6.069364591364482
1971-07-02,1.0529348177477311,-3.931328509775018,5.931119552316351
1971-07-07,0.8561171425864594,-3.941394354989738,5.692532388992053
1971-07-16,0.9649006366227582,-4.365602548492173,5.748224207980553
1971-07-26,0.9359913393732933,-3.9530844058435233,6.395178950813811
1971-07-28,0.853940815142004,-4.226913131432947,5.519479299393176
1971-08-23,1.1215906750974207,-3.7172341651518845,6.245498697892866
1971-09-29,1.1748587823935575,-3.890197410906819,6.746779851660059
1971-10-01,1.333101204682647,-3.865101903577666,6.166699673206091
1971-10-18,0.784343347940168,-4.030002435772779,6.024925317336185
1971-10-19,0.7432445752242877,-4.035290937033142,5.929363119339472
1971-10-28,0.8732659765075079,-4.399855339879338,6.048691506229419
1971-11-01,0.9098704842807127,-4.1076167814303925,5.711647111831328
1971-11-04,1.0742373583997875,-3.959354718947023,6.219313212953049
1971-11-17,0.8876328963099104,-4.568562453169081,5.953902575090063
1971-11-30,0.9026768405190022,-3.707862822151166,5.893118339839148
1971-12-13,1.5780537000682138,-3.3247548528918722,6.806518739158419
1971-12-28,1.4760998869790536,-3.7553837160062087,6.349098507731719
1972-01-17,1.3678245054084168,-3.591751995134377,6.633605548983717
1972-01-19,1.3085617790831388,-3.7981522980992444,6.279511112897444
1972-01-26,1.267284759105492,-3.8398532938068626,6.181819801500312
1972-01-31,1.168138182674172,-4.164588545890886,6.427875503417708
1972-02-11,0.7925241956819584,-4.338498654388886,5.685567195993101
1972-02-15,0.7322999255755978,-4.600132206875036,5.7945260045328615
1972-02-18,0.879795183819518,-3.979512348819937,5.708945324390967
1972-02-23,0.9536808275219091,-3.9441818296063746,6.17947691033005
1972-02-24,1.1687914487217212,-3.7789116769715307,6.5191497033435875
1972-03-07,1.3018031721227916,-3.7969837597557508,6.112944714493578
1972-03-14,1.0813084308417416,-3.941691566015997,5.637576744521578
1972-03-17,1.0397200583081274,-3.912795669347172,6.287568724582931
1972-03-22,0.7804630323808184,-4.043041894407518,5.931937007082826
1972-03-23,0.9404619565262116,-4.150268577616016,5.5675101182836
1972-04-17,1.278082368477526,-3.5407533605146613,6.0067597754416004
1972-04-20,1.3044929521571953,-3.562221851485159,6.458865115946217
1972-05-11,1.018408453269928,-3.8022502479276117,6.180466015387357
1972-05-15,0.9571187101846919,-4.292438551670673,5.860018019629942
1972-05-17,0.8772799009989108,-4.247793365388154,5.99450297330515
1972-05-18,1.0504402067300558,-3.6279672581086726,6.011745132596519
1972-05-23,0.9747474076557061,-3.6995741973870153,6.288250298808409
1972-06-02,1.0995833988131918,-4.059608733730357,6.365798435033203
1972-06-23,1.1786267531028598,-4.009396000114064,6.432488409594546
1972-06-28,0.9762684912160792,-4.372555602821286,6.549608407481198
1972-07-19,0.8493006614749399,-4.110363666718886,5.838899338420364
1972-07-27,1.041500867552865,-3.9428309828960857,6.163315646736675
1972-08-02,0.9085810691454576,-4.213269365954888,5.839122337000218
1972-08-08,1.044589355243026,-4.002657559725231,5.858520261150936
1972-08-15,1.126043214733588,-3.6440605477015446,6.258959351577071
1972-08-16,1.0613571540079572,-4.251290996008759,6.416710064592558
1972-08-25,1.1535841645869231,-3.8022535499967938,6.335421133570563
1972-08-28,1.0371769323751554,-4.104702751307153,6.330300411088042
1972-08-30,0.8962144466707384,-4.0668435665663045,6.057352565622611
1972-09-05,0.8229570012533713,-3.952745974315836,5.68648346576003
1972-09-11,0.8027772238177143,-3.9440748168448265,6.036072465615054
1972-09-15,0.9220947642224264,-4.223121582607719,5.857068483140504
1972-09-21,1.152450470526999,-3.8067318760538287,5.956477909790907
1972-09-28,1.3597087789493,-4.014459138710521,6.086237464484001
1972-10-03,1.2687010052750147,-3.3892111579960145,6.6039004178649
1972-10-11,0.9434197725031701,-3.8619454352525016,6.443667835421702
1972-10-26,0.8648469943595518,-3.7900178706843572,6.0900226241189985
1972-10-30,0.8919474916873156,-4.505145105893583,5.864645723063195
1972-11-13,1.0641064381455991,-3.561205910762392,6.100801366868699
1972-11-14,1.0286360644220442,-3.8096394898632013,6.445011495505821
1972-11-17,1.0312024237314548,-3.440993639636179,5.881686055473537
1972-11-29,0.8431622313840373,-4.044583185227079,6.156919773334807
1972-12-14,1.742379785270899,-3.484921675556136,7.149540224496645
1972-12-15,1.7434343618382049,-3.1650279273725612,6.960670573596887
1972-12-19,1.7155303052975501,-3.575975709703075,6.710761401153049
1973-01-02,1.297077764754995,-3.9833892983137202,5.810426559254489
1973-01-03,1.20191326766414,-3.8686108325579838,6.477228077813837
1973-01-10,1.182106355834312,-3.701298060066759,6.280516918808637
1973-01-12,1.3556384057566657,-4.0025787277039475,6.512609063584092
1973-01-16,1.3658308208069487,-3.6606031969200714,6.28353004408775
1973-01-17,1.3111210672418248,-3.286716306473194,6.58162722352615
1973-02-02,1.1057476787323146,-4.280147566409022,5.972900791383106
1973-02-06,0.8557104966356677,-4.086183941103272,5.987237768891031
1973-02-16,0.8607004229307774,-3.9656634464671248,5.493078301095098
1973-02-21,0.9152939820878059,-4.224841111033465,6.270758482229092
1973-02-23,1.1499791747191563,-4.087399645056539,5.722519047867578
1973-03-19,0.9544227847842184,-4.191601666614186,5.785446061356587
1973-03-22,0.9720466459557098,-3.9451943747697555,6.105089768265654
1973-03-26,0.8876055724547565,-4.628152489521975,5.773909267244261
1973-03-28,0.8275119949154894,-4.354961961554547,5.710991180611453
1973-04-09,1.2662820768018679,-3.96361060015525,6.624939390673469
1973-04-11,1.2112449270290564,-3.6592432774425756,6.160227172222346
1973-04-13,1.369788254530082,-3.711456384589278,6.181594664176555
1973-04-17,1.2837829188871133,-3.620757463502435,6.518159379559974
1973-05-02,0.9032990286360932,-4.1898706895399425,5.613094663278508
1973-05-31,1.1298295302117882,-3.7857984200733554,6.167664040763827
1973-06-06,1.013420524698481,-4.244641002306088,5.994027566464199
1973-06-07,1.1918359578161988,-4.0472548942624345,6.590790535449759
1973-06-08,1.174403122317704,-3.8191924021719617,5.911584169105681
1973-06-11,1.1506113209352538,-3.779274335725639,6.092540959589516
1973-06-12,1.1408676540484997,-3.498956803887859,5.837565470395067
1973-06-14,1.249671863671727,-3.7650885994548355,6.529125699228044
1973-06-22,1.2100331053112652,-3.9988321123747874,6.369662122360829
1973-06-25,1.1282080493687103,-3.9112100413556665,6.342558495431335
1973-06-27,1.0133198809761894,-4.218960519895915,6.17169500120133
1973-07-10,0.9455661173746736,-3.889287972520745,5.848307149774865
1973-07-12,1.0352668963879332,-4.101226649173831,6.284990064465324
1973-07-23,0.9684633299997554,-4.238445131720403,6.074700644218628
1973-07-30,0.9959767340910926,-4.101809585159255,5.688144488131821
1973-08-06,1.05523981314415,-3.889936646172085,6.281399400351169
1973-08-08,0.9895564259716263,-3.8142845729853803,5.845078982973909
1973-08-10,1.156097180147016,-3.8330800148767703,6.251138577196053
1973-08-13,1.1414564239611502,-3.9992274228486866,5.9868335969296185
1973-08-22,1.077070482847764,-4.075687203777349,5.99787308094483
1973-08-28,1.0458141729011001,-4.113759868901011,6.002623698547021
1973-09-04,0.8682394772456625,-4.0609991675475445,6.043251744028742
1973-09-05,0.7757255572970007,-4.233879265572469,5.9095897414075305
1973-09-13,0.9223385918707527,-4.006439918503848,5.733152487417768
1973-09-18,0.9569192322869495,-4.0966732692001795,5.782722631399492
1973-09-24,1.1927348921088807,-3.4610396060339217,6.041907537905443
1973-09-25,1.207047609241086,-3.5839431218107545,6.171314165987757
1973-09-27,1.3562208062393144,-3.5722012411655895,6.750896127897464
1973-09-28,1.3483975854613475,-3.740250013833435,6.357932068911077
1973-10-02,1.3015279388633567,-4.157721059766848,5.950970337019475
1973-10-10,1.0153006591782112,-4.0908068419113235,6.4177074884259895
1973-10-15,0.9031483146222581,-3.645507083012995,6.0718024806340996
1973-10-22,0.7620666870748172,-4.42426247169452,5.70591454185818
1973-11-05,1.070107932738203,-4.002730808844511,6.225041185205164
1973-11-09,1.168025489280568,-4.467902227311399,6.256614617934341
1973-11-13,1.070634024040584,-4.01377056888186,5.885365328322342
1973-11-19,0.9591723195457263,-4.122802447004166,6.424353616622019
1973-11-26,0.8907632527926194,-4.160363569947683,5.7736122571135535
1973-11-27,0.88495664123985,-3.822258732360533,5.801391777215669
1973-12-04,1.1386634937236033,-3.9291154168522677,6.449979986801317
1973-12-05,1.1215293522844703,-3.750317300366035,6.387709107960942
1973-12-06,1.3470887895137507,-3.7861893515353695,6.114383458831934
1973-12-10,1.4969908615478262,-3.7341635829030237,6.260530976717971
1973-12-18,1.7354981301750771,-3.4046320130436816,6.995574164602134
1973-12-19,1.6645016396111258,-3.529354635141151,7.32112188574669
1973-12-21,1.786517878695331,-3.3444686143324898,7.238179201558802
1974-01-02,1.2516827592849629,-4.0577340758662075,5.8350322385132305
1974-01-03,1.3958399147089948,-3.559599739057223,6.336650585401146
1974-01-04,1.3490230605403386,-3.7660472194934345,6.594568754557896
1974-01-15,1.3616849449019799,-3.8119980265131006,6.29111285558952
1974-01-18,1.4835302260902568,-3.8237594210746813,6.382756634337734
1974-01-22,1.4341462360718988,-3.815915556380546,6.408902513083518
1974-02-01,1.1875675398327816,-4.064648462248233,6.173247282686988
1974-02-08,0.8853686078994889,-4.073004475474817,5.776158324053637
1974-03-08,1.4017809975512152,-3.7746946535299344,6.723822924436667
1974-03-12,1.2161465268285556,-3.612286286751807,6.331214468278049
1974-03-26,0.8879009152664008,-3.823799849522595,6.066441585259574
1974-04-01,1.0360272777692277,-4.0021065447926185,6.143392272990742
1974-04-03,1.0120957561181945,-4.069155480645286,5.889537279506647
1974-04-24,1.0937062014464316,-4.1798247912036555,6.137803959275925
1974-04-26,1.1854667326795099,-3.8386429026784015,6.387443777451818
1974-05-03,1.055418714280807,-3.871129438914887,5.969831202170412
1974-05-06,0.9802768258026249,-3.973153274744905,6.570133005977737
1974-05-16,1.0786960254662559,-3.863142002789283,5.934957742747204
1974-05-24,1.0860152534793401,-3.88379331463318,6.181504058130344
1974-05-30,1.141791117852967,-3.732856254818893,6.068932503189965
1974-06-03,1.0926355445564548,-3.8868302544925943,6.183634824055408
1974-06-04,1.0839874814376274,-3.7897455796757953,6.237181324434549
1974-06-10,1.1598027902109722,-3.9156253660474607,6.367375316426826
1974-06-12,1.0870962537144089,-3.360788667732702,6.19247839689438
1974-06-17,1.1987993934472665,-4.432572496209401,5.816427646352456
1974-06-18,1.1810154365290295,-3.9532575204660096,6.273669333469472
1974-06-19,1.1070483272906846,-3.9277996998800133,5.880420445899345
1974-07-22,0.985168984258038,-4.215399619920195,5.86383238495868
1974-07-24,0.9011769991892639,-4.15914523844399,6.200680587611934
1974-07-25,1.0727444048518855,-3.693750474015384,5.606576911924553
1974-07-29,1.0095842875890504,-3.896097285339114,6.01883383546548
1974-08-08,1.17504453700821,-3.6408481084777913,6.329199648195134
1974-08-13,1.1411621701021013,-3.589831451733303,5.869544179536547
1974-09-06,0.9235386606432002,-4.1203297239062975,6.172549555227334
1974-09-10,0.8197080046670443,-3.8945104438658884,5.70409762670993
1974-09-12,0.9262561742914404,-4.42128677003603,5.560181978168009
1974-09-13,0.9112649735150431,-3.947203493963179,6.036000590797984
1974-09-24,1.1868706053990463,-3.92893330292207,6.333367793277059
1974-09-30,1.338330614346012,-3.4998123697991494,6.459645936615286
1974-10-04,1.3703774346779658,-3.4068850609759362,6.320350065281017
1974-10-10,1.2140410772258918,-3.7464274743889607,5.913472098224808
1974-10-14,0.9706175721960622,-4.085895375583775,5.887289701717033
1974-10-15,0.9148302210735055,-4.22384068838387,6.223347111011101
1974-10-21,0.7880666487058963,-4.4536679640009265,6.079150011148584
1974-10-24,0.8678563146014031,-3.8175257398446276,6.135519747069846
1974-10-28,0.8611597551124368,-4.303406834197752,5.782600237187392
1974-10-30,0.8275917172050506,-4.164266898865416,6.046235025205678
